customer_id,recency,frequency,monetary,F_score,R_score,M_score,RFM_score,segment
7286,551,1,92.69999694824216,1,2,4,214,Inactive Customers
34336,980,1,133.0,1,1,4,114,Lost
58226,445,1,119.98999786376952,1,3,4,314,Inactive Customers
11614,952,2,88.95000076293945,2,1,4,124,Repeat Buyers
46865,1027,1,63.470001220703125,1,1,3,113,Lost
30008,122,1,29.989999771118164,1,4,2,412,Inactive Customers
18647,537,1,106.81000137329102,1,2,4,214,Inactive Customers
15252,611,1,158.0,1,2,5,215,Inactive Customers
88087,311,1,25.0,1,3,1,311,Inactive Customers
17416,1303,1,277.8099956512451,1,1,5,115,Lost
51299,573,1,136.25,1,2,4,214,Inactive Customers
38558,1123,1,20.950000762939453,1,1,1,111,Lost
40722,46,1,255.0,1,5,5,515,High-Value New
74605,13,1,25.0,1,5,1,511,New Customers
46971,433,1,140.0,1,3,4,314,Inactive Customers
68219,1424,1,23.15999984741211,1,1,1,111,Lost
98017,194,1,164.7800006866455,1,4,5,415,Inactive Customers
63891,1179,1,8.989999771118164,1,1,1,111,Lost
1621,5,2,132.3799991607666,2,5,4,524,Repeat Buyers
93689,25,1,127.9900016784668,1,5,4,514,New Customers
83908,293,3,141.45999908447266,3,3,4,334,Loyal Customers
81744,282,1,69.0,1,3,3,313,Inactive Customers
3785,35,1,60.11000061035156,1,5,3,513,New Customers
17310,473,1,69.0,1,2,3,213,Inactive Customers
22869,105,1,25.0,1,4,1,411,New Customers
62660,119,1,146.63000392913818,1,4,4,414,Inactive Customers
25033,1168,2,257.5999984741211,2,1,5,125,Repeat Buyers
51840,176,1,50.0,1,4,3,413,Inactive Customers
58332,160,2,274.95000076293945,2,4,5,425,Repeat Buyers
81054,792,1,29.989999771118164,1,2,2,212,Lost
6639,66,2,219.5,2,5,5,525,Repeat Buyers
50609,31,1,11.25,1,5,1,511,New Customers
21395,45,1,65.0,1,5,3,513,New Customers
52773,331,1,10.880000114440918,1,3,1,311,Inactive Customers
39248,320,1,195.0,1,3,5,315,Inactive Customers
48445,460,1,25.0,1,2,1,211,Inactive Customers
41412,346,1,80.0,1,3,3,313,Inactive Customers
39723,15,2,185.39999961853027,2,5,5,525,Repeat Buyers
37731,1394,1,109.94000244140624,1,1,4,114,Lost
6427,886,1,13.949999809265137,1,1,1,111,Lost
29241,70,2,136.96999740600586,2,5,4,524,Repeat Buyers
4412,541,1,256.9900016784668,1,2,5,215,Inactive Customers
63842,290,2,292.9900016784668,2,3,5,325,Repeat Buyers
39036,269,1,107.17999839782716,1,3,4,314,Inactive Customers
43991,1418,1,6.389999866485596,1,1,1,111,Lost
58979,753,1,99.5,1,2,4,214,Lost
78166,627,1,78.0,1,2,3,213,Inactive Customers
1541,796,1,36.880001068115234,1,2,2,212,Lost
11382,70,1,54.5,1,5,3,513,New Customers
60330,117,2,31.5,2,4,2,422,Repeat Buyers
83052,660,1,95.0,1,2,4,214,Inactive Customers
61804,72,1,49.970001220703125,1,5,3,513,New Customers
39082,451,1,53.950000762939446,1,3,3,313,Inactive Customers
44037,54,2,220.98999977111816,2,5,5,525,Repeat Buyers
90022,657,1,55.90000009536743,1,2,3,213,Inactive Customers
12856,653,2,135.46999740600586,2,2,4,224,Repeat Buyers
27180,32,1,14.399999618530272,1,5,1,511,New Customers
55398,600,1,44.950000762939446,1,2,2,212,Inactive Customers
48969,776,1,50.0,1,2,3,213,Lost
50961,597,1,31.989999771118164,1,2,2,212,Inactive Customers
79686,826,1,49.0,1,1,2,112,Lost
14084,9,1,46.0,1,5,2,512,New Customers
60453,685,2,34.989999771118164,2,2,2,222,Repeat Buyers
49046,193,1,9.0,1,4,1,411,Inactive Customers
48382,1055,1,98.0,1,1,4,114,Lost
81701,441,1,64.94999694824219,1,3,3,313,Inactive Customers
92398,128,2,110.8499984741211,2,4,4,424,Repeat Buyers
49610,703,1,160.0,1,2,5,215,Inactive Customers
33632,553,1,13.989999771118164,1,2,1,211,Inactive Customers
4953,318,1,79.0,1,3,3,313,Inactive Customers
16314,226,1,45.0,1,4,2,412,Inactive Customers
91465,782,1,21.950000762939453,1,2,1,211,Lost
56918,419,1,12.0600004196167,1,3,1,311,Inactive Customers
80227,1185,2,169.0,2,1,5,125,Repeat Buyers
93457,1553,1,153.0,1,1,5,115,Lost
91542,89,1,151.9300022125244,1,4,5,415,High-Value New
48090,545,1,25.0,1,2,1,211,Inactive Customers
14963,161,1,27.989999771118164,1,4,2,412,Inactive Customers
26201,333,1,55.95000076293945,1,3,3,313,Inactive Customers
12384,359,1,109.9800033569336,1,3,4,314,Inactive Customers
80058,19,1,153.51000213623047,1,5,5,515,High-Value New
90878,528,1,67.8900032043457,1,2,3,213,Inactive Customers
57751,4,1,39.9900016784668,1,5,2,512,New Customers
46098,690,1,136.18999862670898,1,2,4,214,Inactive Customers
58392,609,1,32.9900016784668,1,2,2,212,Inactive Customers
58933,44,1,119.0,1,5,4,514,New Customers
58269,30,1,76.98000144958496,1,5,3,513,New Customers
47449,581,2,147.5,2,2,4,224,Repeat Buyers
35670,1556,1,39.950000762939446,1,1,2,112,Lost
92106,342,1,44.27999877929688,1,3,2,312,Inactive Customers
47031,98,1,141.98999786376953,1,4,4,414,High-Value New
91001,235,2,96.40999984741212,2,3,4,324,Repeat Buyers
74685,798,1,109.98999786376952,1,2,4,214,Lost
77187,324,1,59.9900016784668,1,3,3,313,Inactive Customers
31156,275,1,30.0,1,3,2,312,Inactive Customers
20828,231,1,14.130000114440918,1,3,1,311,Inactive Customers
82511,674,1,27.34000015258789,1,2,2,212,Inactive Customers
28654,492,1,12.0,1,2,1,211,Inactive Customers
93918,514,1,22.5,1,2,1,211,Inactive Customers
38495,420,1,39.950000762939446,1,3,2,312,Inactive Customers
53483,489,2,144.9900016784668,2,2,4,224,Repeat Buyers
72670,52,2,36.67999982833862,2,5,2,522,Repeat Buyers
50151,1719,1,79.0,1,1,3,113,Lost
64844,817,1,34.9900016784668,1,1,2,112,Lost
9908,291,1,92.0,1,3,4,314,Inactive Customers
13904,21,1,184.95000076293945,1,5,5,515,High-Value New
61309,837,1,32.0,1,1,2,112,Lost
17542,523,1,28.96999931335449,1,2,2,212,Inactive Customers
2723,63,1,80.45000076293945,1,5,3,513,New Customers
88548,302,1,348.0,1,3,5,315,Inactive Customers
82557,30,1,153.44000244140625,1,5,5,515,High-Value New
40015,387,1,52.0,1,3,3,313,Inactive Customers
68233,2,1,7.0,1,5,1,511,New Customers
23971,35,1,25.950000762939453,1,5,1,511,New Customers
2036,1060,1,49.9900016784668,1,1,3,113,Lost
35332,673,1,208.47000122070312,1,2,5,215,Inactive Customers
89481,108,1,52.0,1,4,3,413,New Customers
35873,162,2,65.85000133514404,2,4,3,423,Repeat Buyers
44578,648,1,27.950000762939453,1,2,2,212,Inactive Customers
49902,106,1,43.9900016784668,1,4,2,412,New Customers
61263,275,1,29.989999771118164,1,3,2,312,Inactive Customers
67300,726,1,59.25,1,2,3,213,Lost
19016,456,1,25.0,1,2,1,211,Inactive Customers
76354,154,1,170.9900016784668,1,4,5,415,Inactive Customers
64947,121,1,9.010000228881836,1,4,1,411,Inactive Customers
40556,1,1,74.0,1,5,3,513,New Customers
65285,196,2,124.94000244140624,2,4,4,424,Repeat Buyers
94751,284,1,48.0,1,3,2,312,Inactive Customers
57121,1634,1,317.98999977111816,1,1,5,115,Lost
74190,338,1,39.5,1,3,2,312,Inactive Customers
84031,878,1,88.0,1,1,4,114,Lost
19646,361,2,372.420000076294,2,3,5,325,Repeat Buyers
55893,826,2,175.9900016784668,2,1,5,125,Repeat Buyers
7947,834,1,66.98999977111816,1,1,3,113,Lost
49948,306,1,178.0,1,3,5,315,Inactive Customers
42122,78,1,236.7199993133545,1,5,5,515,High-Value New
10449,286,1,298.89999771118164,1,3,5,315,Inactive Customers
97453,1035,1,19.989999771118164,1,1,1,111,Lost
31697,12,2,56.959999084472656,2,5,3,523,Repeat Buyers
85554,454,1,199.0,1,3,5,315,Inactive Customers
65239,1012,1,25.0,1,1,1,111,Lost
64993,1411,1,16.0,1,1,1,111,Lost
73503,813,1,60.970001220703125,1,2,3,213,Lost
18813,1494,1,114.97999954223631,1,1,4,114,Lost
19354,6,1,90.0,1,5,4,514,New Customers
84864,146,1,149.0,1,4,4,414,Inactive Customers
41535,42,2,217.5,2,5,5,525,Repeat Buyers
98389,311,1,34.97999954223633,1,3,2,312,Inactive Customers
75126,211,1,29.950000762939453,1,4,2,412,Inactive Customers
20977,48,1,41.0,1,5,2,512,New Customers
55060,307,1,124.0,1,3,4,314,Inactive Customers
84618,324,1,49.8799991607666,1,3,3,313,Inactive Customers
7452,209,1,158.0,1,4,5,415,Inactive Customers
99829,20,2,157.95999908447266,2,5,5,525,Repeat Buyers
31648,78,1,49.959999084472656,1,5,3,513,New Customers
79932,11,1,29.989999771118164,1,5,2,512,New Customers
33735,66,1,10.0,1,5,1,511,New Customers
14502,8,1,51.0,1,5,3,513,New Customers
39308,849,1,15.0,1,1,1,111,Lost
23158,120,1,117.9800033569336,1,4,4,414,Inactive Customers
6842,711,1,69.95000076293945,1,2,3,213,Lost
7744,344,1,25.0,1,3,1,311,Inactive Customers
98263,479,2,172.14999961853027,2,2,5,225,Repeat Buyers
31007,296,1,92.98999977111816,1,3,4,314,Inactive Customers
38667,491,2,151.88000106811523,2,2,5,225,Repeat Buyers
1910,758,1,47.9900016784668,1,2,2,212,Lost
9570,94,1,54.9900016784668,1,4,3,413,New Customers
97791,817,1,67.98999786376953,1,1,3,113,Lost
19457,903,1,89.9900016784668,1,1,4,114,Lost
56998,1164,1,47.16999816894531,1,1,2,112,Lost
15378,6,1,12.020000457763672,1,5,1,511,New Customers
38100,146,2,273.5,2,4,5,425,Repeat Buyers
21120,354,1,26.989999771118164,1,3,1,311,Inactive Customers
37436,469,1,189.94999694824216,1,2,5,215,Inactive Customers
28090,10,1,19.5,1,5,1,511,New Customers
44406,1180,1,159.9499969482422,1,1,5,115,Lost
16729,52,3,110.84000205993652,3,5,4,534,Loyal Customers
40705,22,2,74.79999923706056,2,5,3,523,Repeat Buyers
68694,384,1,151.97000122070312,1,3,5,315,Inactive Customers
93998,524,1,89.5,1,2,4,214,Inactive Customers
91834,36,1,19.989999771118164,1,5,1,511,New Customers
96577,1320,2,79.95000076293945,2,1,3,123,Repeat Buyers
57874,287,1,36.94000053405762,1,3,2,312,Inactive Customers
37977,196,1,14.0,1,4,1,411,Inactive Customers
70443,246,1,3.880000114440918,1,3,1,311,Inactive Customers
61953,272,1,18.950000762939453,1,3,1,311,Inactive Customers
59374,374,1,8.949999809265137,1,3,1,311,Inactive Customers
2451,598,1,278.9799995422363,1,2,5,215,Inactive Customers
38790,651,2,132.69000244140625,2,2,4,224,Repeat Buyers
79414,291,2,195.5999972820282,2,3,5,325,Repeat Buyers
61389,1373,1,44.9900016784668,1,1,2,112,Lost
87904,331,1,55.950000762939446,1,3,3,313,Inactive Customers
26765,189,2,89.9800033569336,2,4,4,424,Repeat Buyers
47446,1209,1,36.66999816894531,1,1,2,112,Lost
27257,9,1,70.0,1,5,3,513,New Customers
76543,713,1,199.9900054931641,1,2,5,215,Lost
25265,1284,1,189.9900054931641,1,1,5,115,Lost
12799,35,1,18.0,1,5,1,511,New Customers
39849,136,3,270.4900016784668,3,4,5,435,Loyal Customers
27947,966,1,25.0,1,1,1,111,Lost
93706,764,1,30.0,1,2,2,212,Lost
81804,262,1,36.96999931335449,1,3,2,312,Inactive Customers
69384,185,3,87.57999992370605,3,4,4,434,Loyal Customers
79122,97,1,28.0,1,4,2,412,New Customers
26473,797,1,186.4400005340576,1,2,5,215,Lost
15255,35,1,48.0,1,5,2,512,New Customers
24160,634,1,20.280000686645508,1,2,1,211,Inactive Customers
94333,168,1,49.950000762939446,1,4,3,413,Inactive Customers
66195,1780,1,184.98999977111816,1,1,5,115,Lost
28488,87,2,212.52000045776367,2,4,5,425,Repeat Buyers
76772,8,2,350.5199966430664,2,5,5,525,Repeat Buyers
72444,969,1,307.5800075531006,1,1,5,115,Lost
85677,11,1,44.0,1,5,2,512,New Customers
64180,673,1,218.75,1,2,5,215,Inactive Customers
7240,837,1,89.5,1,1,4,114,Lost
87443,545,3,247.3400001525879,3,2,5,235,Loyal Customers
60848,1119,1,5.949999809265137,1,1,1,111,Lost
12195,104,2,321.42999839782715,2,4,5,425,Repeat Buyers
49487,281,1,73.98000144958496,1,3,3,313,Inactive Customers
4535,1053,1,32.0,1,1,2,112,Lost
98804,659,1,55.97999954223633,1,2,3,213,Inactive Customers
42932,374,2,110.0,2,3,4,324,Repeat Buyers
2308,96,1,244.5,1,4,5,415,High-Value New
16878,38,1,37.43999862670898,1,5,2,512,New Customers
26616,98,1,73.95000076293945,1,4,3,413,New Customers
13028,53,1,52.0,1,5,3,513,New Customers
10323,221,1,24.0,1,4,1,411,Inactive Customers
22225,886,1,29.8799991607666,1,1,2,112,Lost
27549,573,1,49.5,1,2,2,212,Inactive Customers
8700,496,1,39.9900016784668,1,2,2,212,Inactive Customers
13669,538,1,11.760000228881836,1,2,1,211,Inactive Customers
99494,190,1,154.5999984741211,1,4,5,415,Inactive Customers
45637,134,2,180.1899995803833,2,4,5,425,Repeat Buyers
41309,544,1,98.0,1,2,4,214,Inactive Customers
17754,293,1,365.07999420166016,1,3,5,315,Inactive Customers
95166,597,1,29.89999961853028,1,2,2,212,Inactive Customers
33294,430,1,100.0,1,3,4,314,Inactive Customers
21933,422,1,115.3000030517578,1,3,4,314,Inactive Customers
30589,24,1,268.91000175476074,1,5,5,515,High-Value New
32753,977,1,280.3000030517578,1,1,5,115,Lost
834,215,1,301.96999740600586,1,4,5,415,Inactive Customers
92859,742,1,15.0,1,2,1,211,Lost
41950,708,1,152.69000005722046,1,2,5,215,Lost
24097,1209,1,24.989999771118164,1,1,1,111,Lost
74316,13,1,72.16999816894531,1,5,3,513,New Customers
63739,112,1,50.880001068115234,1,4,3,413,Inactive Customers
99202,1408,1,169.0,1,1,5,115,Lost
45345,243,1,36.97999954223633,1,3,2,312,Inactive Customers
72152,763,1,34.0,1,2,2,212,Lost
86610,1338,1,52.98999977111816,1,1,3,113,Lost
73085,159,1,53.0,1,4,3,413,Inactive Customers
62265,34,2,118.37999963760376,2,5,4,524,Repeat Buyers
88774,9,1,8.989999771118164,1,5,1,511,New Customers
84446,247,1,9.050000190734863,1,3,1,311,Inactive Customers
50904,752,1,21.5,1,2,1,211,Lost
66593,11,1,79.5,1,5,3,513,New Customers
95315,1471,1,42.950000762939446,1,1,2,112,Lost
87151,515,1,132.0,1,2,4,214,Inactive Customers
95667,412,2,56.69000244140625,2,3,3,323,Repeat Buyers
26490,3,1,730.9500122070312,1,5,5,515,High-Value New
21581,1286,1,14.989999771118164,1,1,1,111,Lost
75438,149,1,54.9900016784668,1,4,3,413,Inactive Customers
83264,2,1,9.949999809265137,1,5,1,511,New Customers
25494,915,1,58.0,1,1,3,113,Lost
64031,434,1,47.06999969482422,1,3,2,312,Inactive Customers
69510,107,1,65.0,1,4,3,413,New Customers
62016,251,1,43.45000076293945,1,3,2,312,Inactive Customers
85279,649,1,79.5,1,2,3,213,Inactive Customers
13732,108,1,158.39999389648438,1,4,5,415,High-Value New
60141,1423,1,22.0,1,1,1,111,Lost
5242,902,1,43.97999954223633,1,1,2,112,Lost
43825,371,1,125.0,1,3,4,314,Inactive Customers
59145,1591,1,9.989999771118164,1,1,1,111,Lost
37851,963,1,10.5,1,1,1,111,Lost
21535,3,1,15.899999618530272,1,5,1,511,New Customers
81389,390,1,44.0,1,3,2,312,Inactive Customers
65073,88,1,22.989999771118164,1,4,1,411,New Customers
87795,449,1,98.96000289916992,1,3,4,314,Inactive Customers
15129,138,1,91.77000045776369,1,4,4,414,Inactive Customers
52670,41,1,69.5,1,5,3,513,New Customers
68468,165,1,101.95000076293944,1,4,4,414,Inactive Customers
71001,777,2,270.7200012207031,2,2,5,225,Repeat Buyers
18524,802,1,24.989999771118164,1,2,1,211,Lost
84784,110,1,39.5,1,4,2,412,New Customers
85325,851,1,464.9000129699708,1,1,5,115,Lost
74419,724,2,203.48000144958496,2,2,5,225,Repeat Buyers
20061,394,1,49.880001068115234,1,3,3,313,Inactive Customers
9679,298,1,268.94000148773193,1,3,5,315,Inactive Customers
70028,728,1,42.9900016784668,1,2,2,212,Lost
12258,64,1,137.97999954223633,1,5,4,514,High-Value New
44303,262,1,136.93999671936035,1,3,4,314,Inactive Customers
92249,1041,1,24.0,1,1,1,111,Lost
42288,405,1,89.98999786376953,1,3,4,314,Inactive Customers
37419,1322,1,64.98000144958496,1,1,3,113,Lost
80871,253,1,25.0,1,3,1,311,Inactive Customers
87363,280,1,48.0,1,3,2,312,Inactive Customers
14273,137,1,127.51000213623048,1,4,4,414,Inactive Customers
65551,40,1,136.26000022888184,1,5,4,514,High-Value New
25093,47,2,462.310001373291,2,5,5,525,Repeat Buyers
90234,452,1,48.0,1,3,2,312,Inactive Customers
897,46,3,135.43999862670898,3,5,4,534,Loyal Customers
12212,784,1,147.0,1,2,4,214,Lost
77476,403,2,205.96999740600583,2,3,5,325,Repeat Buyers
23619,7,1,187.06999588012692,1,5,5,515,High-Value New
35521,71,1,149.5,1,5,5,515,High-Value New
10220,525,1,66.9900016784668,1,2,3,213,Inactive Customers
48262,1379,1,127.73999786376952,1,1,4,114,Lost
39434,441,1,24.989999771118164,1,3,1,311,Inactive Customers
52833,567,1,25.0,1,2,1,211,Inactive Customers
22145,288,1,170.0,1,3,5,315,Inactive Customers
6825,717,1,114.94999694824216,1,2,4,214,Lost
29006,569,1,110.0,1,2,4,214,Inactive Customers
67589,268,1,29.989999771118164,1,3,2,312,Inactive Customers
68130,23,2,58.89999961853027,2,5,3,523,Repeat Buyers
49736,795,1,99.93999862670898,1,2,4,214,Lost
56228,1,1,158.0,1,5,5,515,High-Value New
31405,1601,1,38.25,1,1,2,112,Lost
90171,24,2,107.0,2,5,4,524,Repeat Buyers
93088,503,1,20.989999771118164,1,2,1,211,Inactive Customers
47721,1347,1,24.989999771118164,1,1,1,111,Lost
69527,893,1,75.0,1,1,3,113,Lost
79013,621,1,58.970001220703125,1,2,3,213,Inactive Customers
29484,112,1,84.0,1,4,4,414,Inactive Customers
97250,388,1,50.4900016784668,1,3,3,313,Inactive Customers
95329,774,1,170.93999862670896,1,2,5,215,Lost
25156,1162,1,182.0,1,1,5,115,Lost
17081,283,1,36.0,1,3,2,312,Inactive Customers
82345,1177,1,248.9400053024292,1,1,5,115,Lost
52653,203,1,25.0,1,4,1,411,Inactive Customers
65637,517,2,349.0,2,2,5,225,Repeat Buyers
86885,802,2,85.29999923706055,2,2,4,224,Repeat Buyers
20625,12,1,64.5,1,5,3,513,New Customers
97204,939,1,76.99000000953674,1,1,3,113,Lost
75478,437,1,58.0,1,3,3,313,Inactive Customers
24953,154,1,5.949999809265137,1,4,1,411,Inactive Customers
95627,1277,2,81.96999931335449,2,1,4,124,Repeat Buyers
58166,869,1,120.63000011444092,1,1,4,114,Lost
78810,140,1,274.0,1,4,5,415,Inactive Customers
96623,357,1,69.98999977111816,1,3,3,313,Inactive Customers
30363,226,1,33.9900016784668,1,4,2,412,Inactive Customers
4309,57,1,178.0,1,5,5,515,High-Value New
76497,378,1,123.98999786376952,1,3,4,314,Inactive Customers
80284,726,1,129.99000549316406,1,2,4,214,Lost
87858,988,1,99.98999786376952,1,1,4,114,Lost
48279,15,1,15.0,1,5,1,511,New Customers
63968,558,1,25.989999771118164,1,2,1,211,Inactive Customers
25016,2,1,15.989999771118164,1,5,1,511,New Customers
64595,5,1,78.0,1,5,3,513,New Customers
49212,389,1,49.9900016784668,1,3,3,313,Inactive Customers
67111,397,1,34.38999938964844,1,3,2,312,Inactive Customers
5783,242,1,219.0,1,3,5,315,Inactive Customers
10111,47,1,20.200000762939453,1,5,1,511,New Customers
17144,1409,1,68.0,1,1,3,113,Lost
8777,36,1,97.8000030517578,1,5,4,514,New Customers
23636,300,2,133.6099967956543,2,3,4,324,Repeat Buyers
89238,421,1,249.9699993133545,1,3,5,315,Inactive Customers
16603,381,1,88.0,1,3,4,314,Inactive Customers
93228,323,1,104.45999908447266,1,3,4,314,Inactive Customers
88359,44,1,69.98000144958496,1,5,3,513,New Customers
75375,984,1,54.94000053405762,1,1,3,113,Lost
13795,698,2,259.5,2,2,5,225,Repeat Buyers
71980,1199,1,11.739999771118164,1,1,1,111,Lost
78472,474,1,42.9900016784668,1,2,2,212,Inactive Customers
7303,168,1,79.98999786376953,1,4,3,413,Inactive Customers
18123,223,2,179.0,2,4,5,425,Repeat Buyers
30864,277,1,65.75000190734863,1,3,3,313,Inactive Customers
23141,135,1,79.0,1,4,3,413,Inactive Customers
28551,172,3,167.73000049591064,3,4,5,435,Loyal Customers
32879,1476,1,127.51000213623048,1,1,4,114,Lost
28010,798,1,198.8899917602539,1,2,5,215,Lost
17190,199,1,89.9800033569336,1,4,4,414,Inactive Customers
33569,1032,1,11.949999809265137,1,1,1,111,Lost
82683,708,1,18.799999237060547,1,2,1,211,Lost
79766,328,1,58.48999977111816,1,3,3,313,Inactive Customers
18249,519,1,22.89999961853028,1,2,1,211,Inactive Customers
10589,489,1,300.92000579833984,1,2,5,215,Inactive Customers
37482,276,1,343.4699993133545,1,3,5,315,Inactive Customers
63473,27,1,550.0,1,5,5,515,High-Value New
39497,1244,1,318.0,1,1,5,115,Lost
74834,48,1,228.0,1,5,5,515,High-Value New
66178,19,1,99.98999786376952,1,5,4,514,New Customers
40493,231,1,20.989999771118164,1,3,1,311,Inactive Customers
63662,205,1,14.949999809265137,1,4,1,411,Inactive Customers
69401,17,1,9.949999809265137,1,5,1,511,New Customers
76065,590,1,399.0,1,2,5,215,Inactive Customers
90131,460,1,110.0,1,2,4,214,Inactive Customers
94044,84,1,81.9000015258789,1,4,3,413,New Customers
98787,879,1,217.19999980926517,1,1,5,115,Lost
60745,114,1,70.13000106811523,1,4,3,413,Inactive Customers
74333,1337,1,29.989999771118164,1,1,2,112,Lost
42414,126,1,25.989999771118164,1,4,1,411,Inactive Customers
97313,356,1,41.950000762939446,1,3,2,312,Inactive Customers
61435,358,1,139.0,1,3,4,314,Inactive Customers
82448,207,1,12.989999771118164,1,4,1,411,Inactive Customers
82989,344,1,24.89999961853028,1,3,1,311,Inactive Customers
65700,678,2,125.0,2,2,4,224,Repeat Buyers
67864,1309,2,82.10000228881836,2,1,4,124,Repeat Buyers
57287,16,1,92.0,1,5,4,514,New Customers
52544,613,1,29.989999771118164,1,2,2,212,Inactive Customers
11843,677,1,199.98999977111816,1,2,5,215,Inactive Customers
3430,4,1,78.47000122070312,1,5,3,513,New Customers
14007,501,1,35.959999084472656,1,2,2,212,Inactive Customers
15756,2,1,69.26000213623047,1,5,3,513,New Customers
76371,1294,1,99.0,1,1,4,114,Lost
29132,165,1,28.0,1,4,2,412,Inactive Customers
26427,1539,1,49.9900016784668,1,1,3,113,Lost
31296,40,1,105.9900016784668,1,5,4,514,New Customers
46616,602,1,32.95000076293945,1,2,2,212,Inactive Customers
22640,302,1,62.0,1,3,3,313,Inactive Customers
78535,683,1,19.0,1,2,1,211,Inactive Customers
37960,1068,1,111.3000030517578,1,1,4,114,Lost
3971,586,1,19.89999961853028,1,2,1,211,Inactive Customers
57828,622,1,15.989999771118164,1,2,1,211,Inactive Customers
16540,997,1,176.0,1,1,5,115,Lost
25368,1547,1,41.9900016784668,1,1,2,112,Lost
8056,395,1,128.9499969482422,1,3,4,314,Inactive Customers
